,min,max,mean,std,month,district
100,0.6384916305541992,2.7176003456115723,1.3700716788308662,0.39343662406187924,2020-08-01,Oceano Dunes District
90,1.0608649253845215,11.64715576171875,4.496714532512991,1.8217573389455177,2020-08-01,Ocotillo Wells District
101,0.796621561050415,3.782174587249756,2.2869529724121094,0.7848664025240192,2020-08-01,Orange Coast District
102,0.8182642459869385,4.088812828063965,2.1427399811921295,0.5899048695976041,2020-08-01,San Diego Coast District
103,0.7556459307670593,2.67107892036438,1.548926073633982,0.33318713828785224,2020-08-01,San Luis Obispo Coast District
104,0.08970591425895691,6.5770416259765625,2.8220181978665866,1.5330484925724912,2020-08-01,Santa Cruz District
91,0.7176289558410645,72.9048080444336,9.328648472691441,5.225940750457575,2020-08-01,Sierra District
93,0.5404402017593384,12.16516399383545,6.270295795641448,2.3601875833517716,2020-08-01,Sonoma-Mendocino Coast District
683,0.9299105405807495,21.174291610717773,5.002693097615979,2.3326098016839962,2020-09-01,Angeles District
684,1.2762296199798584,6.627189636230469,4.275053257680644,1.0512252176678902,2020-09-01,Bay Area District
672,2.654956340789795,5.535397529602051,4.218777447762574,0.5433095366741866,2020-09-01,Capital District
673,1.9301583766937256,19.929595947265625,6.2926859349482855,3.4595725900876855,2020-09-01,Central Valley District
685,0.5826903581619263,7.292762756347656,4.648471557234522,1.5368716138911158,2020-09-01,Channel Coast District
674,2.2841081619262695,12.120556831359863,5.658935546875,1.723107033383799,2020-09-01,Colorado Desert District
675,0.7387874126434326,8.158344268798828,3.9720648157666303,1.1506336695867383,2020-09-01,Diablo Range District
676,0.6962565183639526,13.24708080291748,5.7406718396493215,1.9808272789304229,2020-09-01,Gold Fields District
680,1.005223035812378,12.334684371948242,4.461488336227896,1.6843190196337403,2020-09-01,Great Basin District
682,1.4958795309066772,13.413446426391602,4.811423016020864,1.613714590580361,2020-09-01,Inland Empire District
686,0.5345500707626343,7.057360649108887,4.7587373479833746,1.4838007879511175,2020-09-01,Monterey District
687,1.1788219213485718,42.89789581298828,16.12586712913554,8.788323158088865,2020-09-01,North Coast Redwoods District
677,1.007978916168213,24.32524871826172,7.651272825908942,3.2613139113783003,2020-09-01,Northern Buttes District
688,2.6653876304626465,6.004654884338379,4.641486452336897,0.7066213441231056,2020-09-01,Oceano Dunes District
678,1.6324656009674072,21.487293243408203,5.891907724992783,3.329852226728146,2020-09-01,Ocotillo Wells District
689,1.272569179534912,10.410387992858887,5.1881568908691404,2.1175640239317013,2020-09-01,Orange Coast District
690,1.2862861156463623,5.261980056762695,3.4832686812789353,0.8621852125177041,2020-09-01,San Diego Coast District
691,0.6772375702857971,7.336782455444336,5.189223603574102,1.2556549859188386,2020-09-01,San Luis Obispo Coast District
692,0.6845690608024597,6.585597515106201,4.165220759465144,1.7829377100220998,2020-09-01,Santa Cruz District
679,0.6710675954818726,19.734973907470703,8.632689329954955,3.8345010593661764,2020-09-01,Sierra District
681,0.9341367483139038,9.024866104125977,5.810976199690402,1.8576449135607442,2020-09-01,Sonoma-Mendocino Coast District
641,3.1276438236236572,13.294380187988281,5.897613630262027,1.1494574858810123,2020-10-01,Angeles District
642,3.9761335849761963,20.87604522705078,8.758099906052216,3.0905977350020684,2020-10-01,Bay Area District
630,4.160202980041504,12.275373458862305,6.970432981231509,1.2796773548817513,2020-10-01,Capital District
631,1.8318678140640259,21.09634780883789,8.04842835635547,3.2408049619438,2020-10-01,Central Valley District
643,3.556471824645996,14.474822998046875,6.95304464023315,1.9087406237460056,2020-10-01,Channel Coast District
632,2.2152862548828125,16.322696685791016,6.500678375477099,1.9303883699729423,2020-10-01,Colorado Desert District
633,2.7121660709381104,19.30025863647461,6.327305487024854,2.224010192271852,2020-10-01,Diablo Range District
634,4.171442031860352,17.533729553222656,9.496026362768665,3.198267104693473,2020-10-01,Gold Fields District
638,1.2588144540786743,13.788043975830078,5.129638583769397,1.7340205955174077,2020-10-01,Great Basin District
640,2.0544281005859375,12.392936706542969,4.463130278191754,1.0443560004243568,2020-10-01,Inland Empire District
644,2.028978109359741,21.480430603027344,7.536327643934729,4.202062169696504,2020-10-01,Monterey District
645,6.28428316116333,87.97308349609375,27.59954684164888,14.82759398383901,2020-10-01,North Coast Redwoods District
635,4.925563812255859,30.953983306884766,11.960636822387816,3.658902724977405,2020-10-01,Northern Buttes District
646,3.8543789386749268,14.728696823120117,7.69195984957511,2.229232101617713,2020-10-01,Oceano Dunes District
636,1.6566271781921387,9.874395370483398,3.815705684811634,0.9745758348169302,2020-10-01,Ocotillo Wells District
647,2.605393648147583,10.18254280090332,5.588710784912109,1.9241981253953255,2020-10-01,Orange Coast District
648,2.837646484375,8.376401901245117,5.954372829861111,1.2884562418025085,2020-10-01,San Diego Coast District
649,1.7154216766357422,15.508267402648926,6.068905402086452,2.556860579883654,2020-10-01,San Luis Obispo Coast District
650,1.6930150985717773,23.137300491333008,9.368749060997596,4.484036998678533,2020-10-01,Santa Cruz District
637,1.2898136377334595,26.90362548828125,9.60851406652188,4.780958520121206,2020-10-01,Sierra District
639,3.5927717685699463,22.207265853881836,11.844001699158282,3.1142747677318927,2020-10-01,Sonoma-Mendocino Coast District
53,2.648353099822998,35.664363861083984,12.996894128543815,5.004244448007219,2020-11-01,Angeles District
54,4.8396196365356445,68.77025604248047,30.121328619462027,12.331530400265606,2020-11-01,Bay Area District
42,9.284988403320312,33.857303619384766,18.716694307045117,6.453585006126527,2020-11-01,Capital District
43,3.0783824920654297,117.77095031738281,33.393733839139905,21.45856239150933,2020-11-01,Central Valley District
55,2.7293736934661865,30.53564453125,14.565279682601881,5.4160400160506095,2020-11-01,Channel Coast District
44,1.3519892692565918,55.74419021606445,15.6169887086514,9.25538250427286,2020-11-01,Colorado Desert District
45,2.7661213874816895,45.01799392700195,14.708507515533626,5.816446655896094,2020-11-01,Diablo Range District
46,18.321331024169922,135.4364776611328,61.62719174208145,33.35283614721577,2020-11-01,Gold Fields District
50,1.7377393245697021,71.28433990478516,10.7140684206965,8.967791936791635,2020-11-01,Great Basin District
52,1.5291335582733154,52.69843673706055,7.482844421417039,5.948585784932076,2020-11-01,Inland Empire District
56,3.6757595539093018,53.64714813232422,20.41623691502463,8.901150560980307,2020-11-01,Monterey District
