,min,max,mean,std,month,district
4382,78.3499984741211,124.78997802734375,109.60217867575463,6.832985888545482,2023-07-28,Orange Coast District
4630,48.326011657714844,127.70602416992188,112.44534081405074,6.023438541599243,2023-07-28,San Diego Coast District
4878,67.91001892089844,137.822021484375,116.07103771887743,10.406333901399652,2023-07-28,San Luis Obispo Coast District
5126,63.373985290527344,116.11402130126953,92.02256665595888,8.700987606331097,2023-07-28,Santa Cruz District
1902,59.197975158691406,153.7340087890625,103.4928718263609,15.816676074480172,2023-07-28,Sierra District
2398,64.88597869873047,120.46998596191406,93.14627829645735,12.135119742137952,2023-07-28,Sonoma-Mendocino Coast District
2975,84.00196838378906,134.07798767089844,113.86067884147988,8.840018163476122,2023-08-05,Angeles District
3223,60.09797286987305,126.84200286865234,104.29759963768116,10.080308705324132,2023-08-05,Bay Area District
247,89.7979736328125,129.4340057373047,112.03163745827372,8.231464292812646,2023-08-05,Capital District
495,56.714019775390625,146.21002197265625,109.24212433172801,14.758887514971807,2023-08-05,Central Valley District
3471,79.06999206542969,137.78598022460938,105.36136179115664,8.849545933793598,2023-08-05,Channel Coast District
